"Activity" "Subject" "Variable" "Average"
"SITTING" 27 "frequencyBodyGyroscopeMagnitude-mean" -0.964946716968085
"SITTING" 27 "frequencyBodyGyroscopeMagnitude-std" -0.952329943696809
"SITTING" 27 "frequencyBodyGyroscopeJerkMagnitude-mean" -0.985509029680851
"SITTING" 27 "frequencyBodyGyroscopeJerkMagnitude-std" -0.984504345212766
"SITTING" 28 "timeBodyAccelerometer-mean-X" 0.273982641640777
"SITTING" 28 "timeBodyAccelerometer-mean-Y" -0.0118329399425728
"SITTING" 28 "timeBodyAccelerometer-mean-Z" -0.107895341529126
"SITTING" 28 "timeBodyAccelerometer-std-X" -0.98584631684466
"SITTING" 28 "timeBodyAccelerometer-std-Y" -0.94215541815534
"SITTING" 28 "timeBodyAccelerometer-std-Z" -0.934113370398058
"SITTING" 28 "timeGravityAccelerometer-mean-X" 0.90940553131068
"SITTING" 28 "timeGravityAccelerometer-mean-Y" 0.0969455569495146
"SITTING" 28 "timeGravityAccelerometer-mean-Z" 0.0765694959014563
"SITTING" 28 "timeGravityAccelerometer-std-X" -0.983609117864078
"SITTING" 28 "timeGravityAccelerometer-std-Y" -0.963814287669903
"SITTING" 28 "timeGravityAccelerometer-std-Z" -0.94560063776699
"SITTING" 28 "timeBodyAccelerometerJerk-mean-X" 0.0774010561941748
"SITTING" 28 "timeBodyAccelerometerJerk-mean-Y" 0.00284397522359223
"SITTING" 28 "timeBodyAccelerometerJerk-mean-Z" -0.00495309259044563
"SITTING" 28 "timeBodyAccelerometerJerk-std-X" -0.985270589417476
"SITTING" 28 "timeBodyAccelerometerJerk-std-Y" -0.974189234126214
"SITTING" 28 "timeBodyAccelerometerJerk-std-Z" -0.982307973203884
"SITTING" 28 "timeBodyGyroscope-mean-X" -0.0405630385092524
"SITTING" 28 "timeBodyGyroscope-mean-Y" -0.0729369786262136
"SITTING" 28 "timeBodyGyroscope-mean-Z" 0.0767992069417476
"SITTING" 28 "timeBodyGyroscope-std-X" -0.981971493106796
"SITTING" 28 "timeBodyGyroscope-std-Y" -0.963378246990291
"SITTING" 28 "timeBodyGyroscope-std-Z" -0.960574264708738
"SITTING" 28 "timeBodyGyroscopeJerk-mean-X" -0.0957029243252427
"SITTING" 28 "timeBodyGyroscopeJerk-mean-Y" -0.0405800533765728
"SITTING" 28 "timeBodyGyroscopeJerk-mean-Z" -0.0502113399760194
"SITTING" 28 "timeBodyGyroscopeJerk-std-X" -0.986769378980582
"SITTING" 28 "timeBodyGyroscopeJerk-std-Y" -0.986251971990291
"SITTING" 28 "timeBodyGyroscopeJerk-std-Z" -0.984784054466019
"SITTING" 28 "timeBodyAccelerometerMagnitude-mean" -0.954426465776699
"SITTING" 28 "timeBodyAccelerometerMagnitude-std" -0.944074951456311
"SITTING" 28 "timeGravityAccelerometerMagnitude-mean" -0.954426465776699
"SITTING" 28 "timeGravityAccelerometerMagnitude-std" -0.944074951456311
"SITTING" 28 "timeBodyAccelerometerJerkMagnitude-mean" -0.982768731213592
"SITTING" 28 "timeBodyAccelerometerJerkMagnitude-std" -0.978742694320388
"SITTING" 28 "timeBodyGyroscopeMagnitude-mean" -0.949319013300971
"SITTING" 28 "timeBodyGyroscopeMagnitude-std" -0.950597862572816
"SITTING" 28 "timeBodyGyroscopeJerkMagnitude-mean" -0.988060211796116
"SITTING" 28 "timeBodyGyroscopeJerkMagnitude-std" -0.984673843592233
"SITTING" 28 "frequencyBodyAccelerometer-mean-X" -0.985193427135922
"SITTING" 28 "frequencyBodyAccelerometer-mean-Y" -0.954184605291262
"SITTING" 28 "frequencyBodyAccelerometer-mean-Z" -0.956664570533981
"SITTING" 28 "frequencyBodyAccelerometer-std-X" -0.986225860242718
"SITTING" 28 "frequencyBodyAccelerometer-std-Y" -0.939985545970874
"SITTING" 28 "frequencyBodyAccelerometer-std-Z" -0.927917594349515
"SITTING" 28 "frequencyBodyAccelerometerJerk-mean-X" -0.98534871868932
"SITTING" 28 "frequencyBodyAccelerometerJerk-mean-Y" -0.973949633932039
"SITTING" 28 "frequencyBodyAccelerometerJerk-mean-Z" -0.979402743543689
"SITTING" 28 "frequencyBodyAccelerometerJerk-std-X" -0.98657031038835
"SITTING" 28 "frequencyBodyAccelerometerJerk-std-Y" -0.976490587524272
"SITTING" 28 "frequencyBodyAccelerometerJerk-std-Z" -0.983882350873786
"SITTING" 28 "frequencyBodyGyroscope-mean-X" -0.97860804131068
"SITTING" 28 "frequencyBodyGyroscope-mean-Y" -0.970798323737864
"SITTING" 28 "frequencyBodyGyroscope-mean-Z" -0.964175632572816
"SITTING" 28 "frequencyBodyGyroscope-std-X" -0.98312821684466
"SITTING" 28 "frequencyBodyGyroscope-std-Y" -0.95986227276699
"SITTING" 28 "frequencyBodyGyroscope-std-Z" -0.963169821553398
"SITTING" 28 "frequencyBodyAccelerometerMagnitude-mean" -0.958030358252427
"SITTING" 28 "frequencyBodyAccelerometerMagnitude-std" -0.945747649708738
"SITTING" 28 "frequencyBodyAccelerometerJerkMagnitude-mean" -0.978301366456311
"SITTING" 28 "frequencyBodyAccelerometerJerkMagnitude-std" -0.978239549271845
"SITTING" 28 "frequencyBodyGyroscopeMagnitude-mean" -0.963983018009709
"SITTING" 28 "frequencyBodyGyroscopeMagnitude-std" -0.950970747427184
"SITTING" 28 "frequencyBodyGyroscopeJerkMagnitude-mean" -0.985282645145631
"SITTING" 28 "frequencyBodyGyroscopeJerkMagnitude-std" -0.984700030970874
"STANDING" 2 "timeBodyAccelerometer-mean-X" 0.278366351225166
"STANDING" 2 "timeBodyAccelerometer-mean-Y" -0.017380273611755
"STANDING" 2 "timeBodyAccelerometer-mean-Z" -0.108471271062914
"STANDING" 2 "timeBodyAccelerometer-std-X" -0.986244320794702
"STANDING" 2 "timeBodyAccelerometer-std-Y" -0.936728255264901
"STANDING" 2 "timeBodyAccelerometer-std-Z" -0.94330621234106
"STANDING" 2 "timeGravityAccelerometer-mean-X" 0.940252141092715
"STANDING" 2 "timeGravityAccelerometer-mean-Y" -0.22399198592053
"STANDING" 2 "timeGravityAccelerometer-mean-Z" 0.0161543965511589
"STANDING" 2 "timeGravityAccelerometer-std-X" -0.989834058178808
"STANDING" 2 "timeGravityAccelerometer-std-Y" -0.973703294238411
"STANDING" 2 "timeGravityAccelerometer-std-Z" -0.957334574801325
"STANDING" 2 "timeBodyAccelerometerJerk-mean-X" 0.0759446421556291
"STANDING" 2 "timeBodyAccelerometerJerk-mean-Y" 0.0107816459172086
"STANDING" 2 "timeBodyAccelerometerJerk-mean-Z" -0.00677027556923841
"STANDING" 2 "timeBodyAccelerometerJerk-std-X" -0.98183582192053
"STANDING" 2 "timeBodyAccelerometerJerk-std-Y" -0.964357353509934
"STANDING" 2 "timeBodyAccelerometerJerk-std-Z" -0.981114164271523
"STANDING" 2 "timeBodyGyroscope-mean-X" -0.0286311244516225
"STANDING" 2 "timeBodyGyroscope-mean-Y" -0.0709125558576159
"STANDING" 2 "timeBodyGyroscope-mean-Z" 0.0801744132115894
"STANDING" 2 "timeBodyGyroscope-std-X" -0.941634016125828
"STANDING" 2 "timeBodyGyroscope-std-Y" -0.962696146754967
"STANDING" 2 "timeBodyGyroscope-std-Z" -0.958617868410596
"STANDING" 2 "timeBodyGyroscopeJerk-mean-X" -0.0993632222665563
"STANDING" 2 "timeBodyGyroscopeJerk-mean-Y" -0.0415414215731788
"STANDING" 2 "timeBodyGyroscopeJerk-mean-Z" -0.0520312507896358
"STANDING" 2 "timeBodyGyroscopeJerk-std-X" -0.968600029271523
"STANDING" 2 "timeBodyGyroscopeJerk-std-Y" -0.98206104486755
"STANDING" 2 "timeBodyGyroscopeJerk-std-Z" -0.977485114072848
"STANDING" 2 "timeBodyAccelerometerMagnitude-mean" -0.957463646258278
"STANDING" 2 "timeBodyAccelerometerMagnitude-std" -0.950432687748344
"STANDING" 2 "timeGravityAccelerometerMagnitude-mean" -0.957463646258278
"STANDING" 2 "timeGravityAccelerometerMagnitude-std" -0.950432687748344
"STANDING" 2 "timeBodyAccelerometerJerkMagnitude-mean" -0.978163730860927
"STANDING" 2 "timeBodyAccelerometerJerkMagnitude-std" -0.973343859966887
"STANDING" 2 "timeBodyGyroscopeMagnitude-mean" -0.940522411258278
"STANDING" 2 "timeBodyGyroscopeMagnitude-std" -0.922945096622517
"STANDING" 2 "timeBodyGyroscopeJerkMagnitude-mean" -0.979821235993377
"STANDING" 2 "timeBodyGyroscopeJerkMagnitude-std" -0.975447850364238
"STANDING" 2 "frequencyBodyAccelerometer-mean-X" -0.983456243046358
"STANDING" 2 "frequencyBodyAccelerometer-mean-Y" -0.945499467682119
"STANDING" 2 "frequencyBodyAccelerometer-mean-Z" -0.96041524781457
"STANDING" 2 "frequencyBodyAccelerometer-std-X" -0.987668599337748
"STANDING" 2 "frequencyBodyAccelerometer-std-Y" -0.93586731115894
"STANDING" 2 "frequencyBodyAccelerometer-std-Z" -0.938777643344371
"STANDING" 2 "frequencyBodyAccelerometerJerk-mean-X" -0.981888970198675
"STANDING" 2 "frequencyBodyAccelerometerJerk-mean-Y" -0.964830249536424
"STANDING" 2 "frequencyBodyAccelerometerJerk-mean-Z" -0.978021835827815
"STANDING" 2 "frequencyBodyAccelerometerJerk-std-X" -0.98347455705298
"STANDING" 2 "frequencyBodyAccelerometerJerk-std-Y" -0.966499935496689
"STANDING" 2 "frequencyBodyAccelerometerJerk-std-Z" -0.982862572218543
"STANDING" 2 "frequencyBodyGyroscope-mean-X" -0.940846572317881
"STANDING" 2 "frequencyBodyGyroscope-mean-Y" -0.967466559370861
"STANDING" 2 "frequencyBodyGyroscope-mean-Z" -0.959887391192053
"STANDING" 2 "frequencyBodyGyroscope-std-X" -0.942910186192053
"STANDING" 2 "frequencyBodyGyroscope-std-Y" -0.960466729271523
"STANDING" 2 "frequencyBodyGyroscope-std-Z" -0.962129324801325
"STANDING" 2 "frequencyBodyAccelerometerMagnitude-mean" -0.958486145
"STANDING" 2 "frequencyBodyAccelerometerMagnitude-std" -0.953412374900662
"STANDING" 2 "frequencyBodyAccelerometerJerkMagnitude-mean" -0.972707490662252
"STANDING" 2 "frequencyBodyAccelerometerJerkMagnitude-std" -0.973174469172185
"STANDING" 2 "frequencyBodyGyroscopeMagnitude-mean" -0.945403987847682
"STANDING" 2 "frequencyBodyGyroscopeMagnitude-std" -0.923113902880795
"STANDING" 2 "frequencyBodyGyroscopeJerkMagnitude-mean" -0.976847229470199
"STANDING" 2 "frequencyBodyGyroscopeJerkMagnitude-std" -0.975148823013245
"STANDING" 4 "timeBodyAccelerometer-mean-X" 0.278623412744479
"STANDING" 4 "timeBodyAccelerometer-mean-Y" -0.0166573884709464
"STANDING" 4 "timeBodyAccelerometer-mean-Z" -0.104608703350505
"STANDING" 4 "timeBodyAccelerometer-std-X" -0.984997208422713
"STANDING" 4 "timeBodyAccelerometer-std-Y" -0.931222930536278
"STANDING" 4 "timeBodyAccelerometer-std-Z" -0.93816910807571
"STANDING" 4 "timeGravityAccelerometer-mean-X" 0.94738788384858
"STANDING" 4 "timeGravityAccelerometer-mean-Y" -0.169667002028391
"STANDING" 4 "timeGravityAccelerometer-mean-Z" 0.000188180739854574
"STANDING" 4 "timeGravityAccelerometer-std-X" -0.989913342208202
"STANDING" 4 "timeGravityAccelerometer-std-Y" -0.970761368107256
"STANDING" 4 "timeGravityAccelerometer-std-Z" -0.951527137839117
"STANDING" 4 "timeBodyAccelerometerJerk-mean-X" 0.0752905712208202
"STANDING" 4 "timeBodyAccelerometerJerk-mean-Y" 0.00746426473409148
"STANDING" 4 "timeBodyAccelerometerJerk-mean-Z" -0.00499113096978864
"STANDING" 4 "timeBodyAccelerometerJerk-std-X" -0.978526346498423
"STANDING" 4 "timeBodyAccelerometerJerk-std-Y" -0.961302404100946
"STANDING" 4 "timeBodyAccelerometerJerk-std-Z" -0.977308378044164
"STANDING" 4 "timeBodyGyroscope-mean-X" -0.0272081292360883
"STANDING" 4 "timeBodyGyroscope-mean-Y" -0.0678671566810726
"STANDING" 4 "timeBodyGyroscope-mean-Z" 0.0816609340400631
"STANDING" 4 "timeBodyGyroscope-std-X" -0.941849379716088
"STANDING" 4 "timeBodyGyroscope-std-Y" -0.959634995457413
"STANDING" 4 "timeBodyGyroscope-std-Z" -0.95798961126183
"STANDING" 4 "timeBodyGyroscopeJerk-mean-X" -0.101756585728707
"STANDING" 4 "timeBodyGyroscopeJerk-mean-Y" -0.0434965755460568
"STANDING" 4 "timeBodyGyroscopeJerk-mean-Z" -0.0533034764217666
"STANDING" 4 "timeBodyGyroscopeJerk-std-X" -0.962540112555205
"STANDING" 4 "timeBodyGyroscopeJerk-std-Y" -0.979061577886435
"STANDING" 4 "timeBodyGyroscopeJerk-std-Z" -0.976086490536278
"STANDING" 4 "timeBodyAccelerometerMagnitude-mean" -0.953767756876972
"STANDING" 4 "timeBodyAccelerometerMagnitude-std" -0.945726294100946
"STANDING" 4 "timeGravityAccelerometerMagnitude-mean" -0.953767756876972
"STANDING" 4 "timeGravityAccelerometerMagnitude-std" -0.945726294100946
"STANDING" 4 "timeBodyAccelerometerJerkMagnitude-mean" -0.975392794542587
"STANDING" 4 "timeBodyAccelerometerJerkMagnitude-std" -0.967977829968454
"STANDING" 4 "timeBodyGyroscopeMagnitude-mean" -0.939321761167192
"STANDING" 4 "timeBodyGyroscopeMagnitude-std" -0.926217972681388
"STANDING" 4 "timeBodyGyroscopeJerkMagnitude-mean" -0.976924592365931
"STANDING" 4 "timeBodyGyroscopeJerkMagnitude-std" -0.970719309432177
"STANDING" 4 "frequencyBodyAccelerometer-mean-X" -0.981604495646688
"STANDING" 4 "frequencyBodyAccelerometer-mean-Y" -0.940545007066246
"STANDING" 4 "frequencyBodyAccelerometer-mean-Z" -0.954457578927445
"STANDING" 4 "frequencyBodyAccelerometer-std-X" -0.986701500757098
"STANDING" 4 "frequencyBodyAccelerometer-std-Y" -0.930529067444795
"STANDING" 4 "frequencyBodyAccelerometer-std-Z" -0.934249223753943
"STANDING" 4 "frequencyBodyAccelerometerJerk-mean-X" -0.978461543753943
"STANDING" 4 "frequencyBodyAccelerometerJerk-mean-Y" -0.961217713659306
"STANDING" 4 "frequencyBodyAccelerometerJerk-mean-Z" -0.973631405205047
"STANDING" 4 "frequencyBodyAccelerometerJerk-std-X" -0.980647391388013
"STANDING" 4 "frequencyBodyAccelerometerJerk-std-Y" -0.964387680630915
"STANDING" 4 "frequencyBodyAccelerometerJerk-std-Z" -0.97971352170347
"STANDING" 4 "frequencyBodyGyroscope-mean-X" -0.93873754659306
"STANDING" 4 "frequencyBodyGyroscope-mean-Y" -0.963315049369085
"STANDING" 4 "frequencyBodyGyroscope-mean-Z" -0.958541167570978
"STANDING" 4 "frequencyBodyGyroscope-std-X" -0.943765115205047
"STANDING" 4 "frequencyBodyGyroscope-std-Y" -0.95797755488959
"STANDING" 4 "frequencyBodyGyroscope-std-Z" -0.961781649747634
"STANDING" 4 "frequencyBodyAccelerometerMagnitude-mean" -0.954499394290221
"STANDING" 4 "frequencyBodyAccelerometerMagnitude-std" -0.949195388233439
"STANDING" 4 "frequencyBodyAccelerometerJerkMagnitude-mean" -0.967897959716088
"STANDING" 4 "frequencyBodyAccelerometerJerkMagnitude-std" -0.967097340851735
"STANDING" 4 "frequencyBodyGyroscopeMagnitude-mean" -0.945408718643533
"STANDING" 4 "frequencyBodyGyroscopeMagnitude-std" -0.927512469242902
"STANDING" 4 "frequencyBodyGyroscopeJerkMagnitude-mean" -0.972232312681388
"STANDING" 4 "frequencyBodyGyroscopeJerkMagnitude-std" -0.970677874826498
"STANDING" 9 "timeBodyAccelerometer-mean-X" 0.278284976388889
"STANDING" 9 "timeBodyAccelerometer-mean-Y" -0.0162563276170833
"STANDING" 9 "timeBodyAccelerometer-mean-Z" -0.106029601059028
"STANDING" 9 "timeBodyAccelerometer-std-X" -0.985147126979167
"STANDING" 9 "timeBodyAccelerometer-std-Y" -0.931407487569444
"STANDING" 9 "timeBodyAccelerometer-std-Z" -0.946456906736111
"STANDING" 9 "timeGravityAccelerometer-mean-X" 0.930788813888889
"STANDING" 9 "timeGravityAccelerometer-mean-Y" -0.192575743190972
"STANDING" 9 "timeGravityAccelerometer-mean-Z" -0.0188536997170139
"STANDING" 9 "timeGravityAccelerometer-std-X" -0.987266991458333
"STANDING" 9 "timeGravityAccelerometer-std-Y" -0.970526311493056
"STANDING" 9 "timeGravityAccelerometer-std-Z" -0.95928610375
"STANDING" 9 "timeBodyAccelerometerJerk-mean-X" 0.0753555928368056
"STANDING" 9 "timeBodyAccelerometerJerk-mean-Y" 0.00964371254062153
"STANDING" 9 "timeBodyAccelerometerJerk-mean-Z" -0.00330333184736458
"STANDING" 9 "timeBodyAccelerometerJerk-std-X" -0.981699051111111
"STANDING" 9 "timeBodyAccelerometerJerk-std-Y" -0.964024453576389
"STANDING" 9 "timeBodyAccelerometerJerk-std-Z" -0.980969587569444
"STANDING" 9 "timeBodyGyroscope-mean-X" -0.0265498515349306
"STANDING" 9 "timeBodyGyroscope-mean-Y" -0.0681732666545139
"STANDING" 9 "timeBodyGyroscope-mean-Z" 0.0782352320260417
"STANDING" 9 "timeBodyGyroscope-std-X" -0.942647101076389
"STANDING" 9 "timeBodyGyroscope-std-Y" -0.962377130104167
"STANDING" 9 "timeBodyGyroscope-std-Z" -0.9578524015625
"STANDING" 9 "timeBodyGyroscopeJerk-mean-X" -0.0999654021201389
"STANDING" 9 "timeBodyGyroscopeJerk-mean-Y" -0.0415144359680556
"STANDING" 9 "timeBodyGyroscopeJerk-mean-Z" -0.0525909081714931
"STANDING" 9 "timeBodyGyroscopeJerk-std-X" -0.966410685659722
"STANDING" 9 "timeBodyGyroscopeJerk-std-Y" -0.980754563333333
"STANDING" 9 "timeBodyGyroscopeJerk-std-Z" -0.977191270833333
"STANDING" 9 "timeBodyAccelerometerMagnitude-mean" -0.9564282471875
"STANDING" 9 "timeBodyAccelerometerMagnitude-std" -0.9500195209375
"STANDING" 9 "timeGravityAccelerometerMagnitude-mean" -0.9564282471875
"STANDING" 9 "timeGravityAccelerometerMagnitude-std" -0.9500195209375
"STANDING" 9 "timeBodyAccelerometerJerkMagnitude-mean" -0.977473488368056
"STANDING" 9 "timeBodyAccelerometerJerkMagnitude-std" -0.973982239131944
"STANDING" 9 "timeBodyGyroscopeMagnitude-mean" -0.9415914021875
"STANDING" 9 "timeBodyGyroscopeMagnitude-std" -0.928122844548611
"STANDING" 9 "timeBodyGyroscopeJerkMagnitude-mean" -0.978105394583333
"STANDING" 9 "timeBodyGyroscopeJerkMagnitude-std" -0.974098449895833
"STANDING" 9 "frequencyBodyAccelerometer-mean-X" -0.982874858125
"STANDING" 9 "frequencyBodyAccelerometer-mean-Y" -0.942520715243056
"STANDING" 9 "frequencyBodyAccelerometer-mean-Z" -0.961396958993056
"STANDING" 9 "frequencyBodyAccelerometer-std-X" -0.986258862118056
"STANDING" 9 "frequencyBodyAccelerometer-std-Y" -0.929879453899306
"STANDING" 9 "frequencyBodyAccelerometer-std-Z" -0.942551195208333
"STANDING" 9 "frequencyBodyAccelerometerJerk-mean-X" -0.981766144513889
"STANDING" 9 "frequencyBodyAccelerometerJerk-mean-Y" -0.964096051006944
"STANDING" 9 "frequencyBodyAccelerometerJerk-mean-Z" -0.977837609444444
"STANDING" 9 "frequencyBodyAccelerometerJerk-std-X" -0.983340292118056
"STANDING" 9 "frequencyBodyAccelerometerJerk-std-Y" -0.96667979125
"STANDING" 9 "frequencyBodyAccelerometerJerk-std-Z" -0.982760905520833
"STANDING" 9 "frequencyBodyGyroscope-mean-X" -0.941819021597222
"STANDING" 9 "frequencyBodyGyroscope-mean-Y" -0.966130231875
"STANDING" 9 "frequencyBodyGyroscope-mean-Z" -0.959487968715278
"STANDING" 9 "frequencyBodyGyroscope-std-X" -0.943799338819444
"STANDING" 9 "frequencyBodyGyroscope-std-Y" -0.960645146354167
"STANDING" 9 "frequencyBodyGyroscope-std-Z" -0.961290410555556
"STANDING" 9 "frequencyBodyAccelerometerMagnitude-mean" -0.958035291076389
"STANDING" 9 "frequencyBodyAccelerometerMagnitude-std" -0.953045520381944
"STANDING" 9 "frequencyBodyAccelerometerJerkMagnitude-mean" -0.973086173159722
"STANDING" 9 "frequencyBodyAccelerometerJerkMagnitude-std" -0.974244465381944
"STANDING" 9 "frequencyBodyGyroscopeMagnitude-mean" -0.946815910381944
"STANDING" 9 "frequencyBodyGyroscopeMagnitude-std" -0.929210847881944
"STANDING" 9 "frequencyBodyGyroscopeJerkMagnitude-mean" -0.975035930034722
"STANDING" 9 "frequencyBodyGyroscopeJerkMagnitude-std" -0.974509453993056
"STANDING" 10 "timeBodyAccelerometer-mean-X" 0.282363179583333
"STANDING" 10 "timeBodyAccelerometer-mean-Y" -0.0140398520020833
"STANDING" 10 "timeBodyAccelerometer-mean-Z" -0.104340214822917
"STANDING" 10 "timeBodyAccelerometer-std-X" -0.9854918546875
"STANDING" 10 "timeBodyAccelerometer-std-Y" -0.936597726979167
"STANDING" 10 "timeBodyAccelerometer-std-Z" -0.945568020208333
"STANDING" 10 "timeGravityAccelerometer-mean-X" 0.930084857395833
"STANDING" 10 "timeGravityAccelerometer-mean-Y" -0.183443679770833
"STANDING" 10 "timeGravityAccelerometer-mean-Z" -0.0722396231145833
"STANDING" 10 "timeGravityAccelerometer-std-X" -0.984245516354167
"STANDING" 10 "timeGravityAccelerometer-std-Y" -0.9688878915625
"STANDING" 10 "timeGravityAccelerometer-std-Z" -0.9549598659375
"STANDING" 10 "timeBodyAccelerometerJerk-mean-X" 0.0740492220958333
"STANDING" 10 "timeBodyAccelerometerJerk-mean-Y" 0.0065990338575
"STANDING" 10 "timeBodyAccelerometerJerk-mean-Z" -0.00841904702229167
"STANDING" 10 "timeBodyAccelerometerJerk-std-X" -0.985265893020833
"STANDING" 10 "timeBodyAccelerometerJerk-std-Y" -0.9719063628125
"STANDING" 10 "timeBodyAccelerometerJerk-std-Z" -0.982379596979167
"STANDING" 10 "timeBodyGyroscope-mean-X" -0.02754349186875
"STANDING" 10 "timeBodyGyroscope-mean-Y" -0.0803652652916667
"STANDING" 10 "timeBodyGyroscope-mean-Z" 0.081383720875
"STANDING" 10 "timeBodyGyroscope-std-X" -0.944408085729167
"STANDING" 10 "timeBodyGyroscope-std-Y" -0.968501200729167
"STANDING" 10 "timeBodyGyroscope-std-Z" -0.958173836041667
"STANDING" 10 "timeBodyGyroscopeJerk-mean-X" -0.10042703626875
"STANDING" 10 "timeBodyGyroscopeJerk-mean-Y" -0.0415985097802083
"STANDING" 10 "timeBodyGyroscopeJerk-mean-Z" -0.0507512488905208
"STANDING" 10 "timeBodyGyroscopeJerk-std-X" -0.974479969375
"STANDING" 10 "timeBodyGyroscopeJerk-std-Y" -0.986518955208333
"STANDING" 10 "timeBodyGyroscopeJerk-std-Z" -0.984141097916667
"STANDING" 10 "timeBodyAccelerometerMagnitude-mean" -0.956246806770833
"STANDING" 10 "timeBodyAccelerometerMagnitude-std" -0.94764929125
"STANDING" 10 "timeGravityAccelerometerMagnitude-mean" -0.956246806770833
"STANDING" 10 "timeGravityAccelerometerMagnitude-std" -0.94764929125
"STANDING" 10 "timeBodyAccelerometerJerkMagnitude-mean" -0.9818477034375
"STANDING" 10 "timeBodyAccelerometerJerkMagnitude-std" -0.979346470104167
"STANDING" 10 "timeBodyGyroscopeMagnitude-mean" -0.946495785
"STANDING" 10 "timeBodyGyroscopeMagnitude-std" -0.933482328541667
"STANDING" 10 "timeBodyGyroscopeJerkMagnitude-mean" -0.984637978958333
"STANDING" 10 "timeBodyGyroscopeJerkMagnitude-std" -0.982346360208333
"STANDING" 10 "frequencyBodyAccelerometer-mean-X" -0.984538841041667
"STANDING" 10 "frequencyBodyAccelerometer-mean-Y" -0.9496916484375
"STANDING" 10 "frequencyBodyAccelerometer-mean-Z" -0.9620609975
"STANDING" 10 "frequencyBodyAccelerometer-std-X" -0.986125784270833
"STANDING" 10 "frequencyBodyAccelerometer-std-Y" -0.934213870291667
"STANDING" 10 "frequencyBodyAccelerometer-std-Z" -0.941280673541667
"STANDING" 10 "frequencyBodyAccelerometerJerk-mean-X" -0.985495493541667
"STANDING" 10 "frequencyBodyAccelerometerJerk-mean-Y" -0.9717453759375
"STANDING" 10 "frequencyBodyAccelerometerJerk-mean-Z" -0.979602626979167
"STANDING" 10 "frequencyBodyAccelerometerJerk-std-X" -0.9864088384375
"STANDING" 10 "frequencyBodyAccelerometerJerk-std-Y" -0.974237193541667
"STANDING" 10 "frequencyBodyAccelerometerJerk-std-Z" -0.983789378333333
"STANDING" 10 "frequencyBodyGyroscope-mean-X" -0.947477811145833
"STANDING" 10 "frequencyBodyGyroscope-mean-Y" -0.973345512291667
"STANDING" 10 "frequencyBodyGyroscope-mean-Z" -0.963959562708333
"STANDING" 10 "frequencyBodyGyroscope-std-X" -0.944886423229167
"STANDING" 10 "frequencyBodyGyroscope-std-Y" -0.9662214428125
"STANDING" 10 "frequencyBodyGyroscope-std-Z" -0.960489928645833
"STANDING" 10 "frequencyBodyAccelerometerMagnitude-mean" -0.9608207028125
"STANDING" 10 "frequencyBodyAccelerometerMagnitude-std" -0.949302793229167
"STANDING" 10 "frequencyBodyAccelerometerJerkMagnitude-mean" -0.978606764479167
"STANDING" 10 "frequencyBodyAccelerometerJerkMagnitude-std" -0.979326002604167
"STANDING" 10 "frequencyBodyGyroscopeMagnitude-mean" -0.954101311354167
"STANDING" 10 "frequencyBodyGyroscopeMagnitude-std" -0.932971298020833
"STANDING" 10 "frequencyBodyGyroscopeJerkMagnitude-mean" -0.9831777578125
"STANDING" 10 "frequencyBodyGyroscopeJerkMagnitude-std" -0.982264247604167
"STANDING" 28 "timeBodyAccelerometer-mean-X" 0.278608112159091
"STANDING" 28 "timeBodyAccelerometer-mean-Y" -0.0165426011677841
"STANDING" 28 "timeBodyAccelerometer-mean-Z" -0.109306314694943
"STANDING" 28 "timeBodyAccelerometer-std-X" -0.989383577443182
"STANDING" 28 "timeBodyAccelerometer-std-Y" -0.954828574431818
"STANDING" 28 "timeBodyAccelerometer-std-Z" -0.957073031306818
"STANDING" 28 "timeGravityAccelerometer-mean-X" 0.947069501306818
"STANDING" 28 "timeGravityAccelerometer-mean-Y" -0.171469565894318
"STANDING" 28 "timeGravityAccelerometer-mean-Z" -0.0636326260522727
"STANDING" 28 "timeGravityAccelerometer-std-X" -0.988971051818182
"STANDING" 28 "timeGravityAccelerometer-std-Y" -0.971378374943182
"STANDING" 28 "timeGravityAccelerometer-std-Z" -0.961599175625
"STANDING" 28 "timeBodyAccelerometerJerk-mean-X" 0.0746115379074432
"STANDING" 28 "timeBodyAccelerometerJerk-mean-Y" 0.00747478501633523
"STANDING" 28 "timeBodyAccelerometerJerk-mean-Z" -0.00348989141283523
"STANDING" 28 "timeBodyAccelerometerJerk-std-X" -0.987414696079545
"STANDING" 28 "timeBodyAccelerometerJerk-std-Y" -0.980277404545455
"STANDING" 28 "timeBodyAccelerometerJerk-std-Z" -0.985131831193182
"STANDING" 28 "timeBodyGyroscope-mean-X" -0.02545287816375
"STANDING" 28 "timeBodyGyroscope-mean-Y" -0.0637247553165909
"STANDING" 28 "timeBodyGyroscope-mean-Z" 0.0804075787102273
"STANDING" 28 "timeBodyGyroscope-std-X" -0.971742314375
"STANDING" 28 "timeBodyGyroscope-std-Y" -0.973475320568182
"STANDING" 28 "timeBodyGyroscope-std-Z" -0.975426552840909
"STANDING" 28 "timeBodyGyroscopeJerk-mean-X" -0.0987920007840909
"STANDING" 28 "timeBodyGyroscopeJerk-mean-Y" -0.0431403787017045
"STANDING" 28 "timeBodyGyroscopeJerk-mean-Z" -0.0526559001857386
